"region","år","fastighetstyp",Köpeskilling för småhus, medelvärde i tkr
"1439 Färgelanda","2016","permanentbostad (ej tomträtt)",776
"1439 Färgelanda","2017","permanentbostad (ej tomträtt)",807
"1440 Ale","2012","permanentbostad (ej tomträtt)",2013
"1440 Ale","2013","permanentbostad (ej tomträtt)",2088
"1440 Ale","2014","permanentbostad (ej tomträtt)",2289
"1440 Ale","2015","permanentbostad (ej tomträtt)",2521
"1440 Ale","2016","permanentbostad (ej tomträtt)",2822
"1440 Ale","2017","permanentbostad (ej tomträtt)",3319
"1441 Lerum","2012","permanentbostad (ej tomträtt)",2420
"1441 Lerum","2013","permanentbostad (ej tomträtt)",2582
"1441 Lerum","2014","permanentbostad (ej tomträtt)",2783
"1441 Lerum","2015","permanentbostad (ej tomträtt)",3002
"1441 Lerum","2016","permanentbostad (ej tomträtt)",3470
"1441 Lerum","2017","permanentbostad (ej tomträtt)",3813
"1442 Vårgårda","2012","permanentbostad (ej tomträtt)",1303
"1442 Vårgårda","2013","permanentbostad (ej tomträtt)",1270
"1442 Vårgårda","2014","permanentbostad (ej tomträtt)",1392
"1442 Vårgårda","2015","permanentbostad (ej tomträtt)",1541
"1442 Vårgårda","2016","permanentbostad (ej tomträtt)",1818
"1442 Vårgårda","2017","permanentbostad (ej tomträtt)",1916
"1443 Bollebygd","2012","permanentbostad (ej tomträtt)",1887
"1443 Bollebygd","2013","permanentbostad (ej tomträtt)",1609
"1443 Bollebygd","2014","permanentbostad (ej tomträtt)",1890
"1443 Bollebygd","2015","permanentbostad (ej tomträtt)",2070
"1443 Bollebygd","2016","permanentbostad (ej tomträtt)",2282
"1443 Bollebygd","2017","permanentbostad (ej tomträtt)",2518
"1444 Grästorp","2012","permanentbostad (ej tomträtt)",904
"1444 Grästorp","2013","permanentbostad (ej tomträtt)",852
"1444 Grästorp","2014","permanentbostad (ej tomträtt)",973
"1444 Grästorp","2015","permanentbostad (ej tomträtt)",949
"1444 Grästorp","2016","permanentbostad (ej tomträtt)",1245
"1444 Grästorp","2017","permanentbostad (ej tomträtt)",1089
"1445 Essunga","2012","permanentbostad (ej tomträtt)",651
"1445 Essunga","2013","permanentbostad (ej tomträtt)",719
"1445 Essunga","2014","permanentbostad (ej tomträtt)",780
"1445 Essunga","2015","permanentbostad (ej tomträtt)",876
"1445 Essunga","2016","permanentbostad (ej tomträtt)",862
"1445 Essunga","2017","permanentbostad (ej tomträtt)",1125
"1446 Karlsborg","2012","permanentbostad (ej tomträtt)",920
"1446 Karlsborg","2013","permanentbostad (ej tomträtt)",970
"1446 Karlsborg","2014","permanentbostad (ej tomträtt)",888
"1446 Karlsborg","2015","permanentbostad (ej tomträtt)",894
"1446 Karlsborg","2016","permanentbostad (ej tomträtt)",1061
"1446 Karlsborg","2017","permanentbostad (ej tomträtt)",1224
"1447 Gullspång","2012","permanentbostad (ej tomträtt)",464
"1447 Gullspång","2013","permanentbostad (ej tomträtt)",523
"1447 Gullspång","2014","permanentbostad (ej tomträtt)",505
"1447 Gullspång","2015","permanentbostad (ej tomträtt)",655
"1447 Gullspång","2016","permanentbostad (ej tomträtt)",567
"1447 Gullspång","2017","permanentbostad (ej tomträtt)",613
"1452 Tranemo","2012","permanentbostad (ej tomträtt)",626
"1452 Tranemo","2013","permanentbostad (ej tomträtt)",633
"1452 Tranemo","2014","permanentbostad (ej tomträtt)",682
"1452 Tranemo","2015","permanentbostad (ej tomträtt)",747
"1452 Tranemo","2016","permanentbostad (ej tomträtt)",860
"1452 Tranemo","2017","permanentbostad (ej tomträtt)",909
"1460 Bengtsfors","2012","permanentbostad (ej tomträtt)",701
"1460 Bengtsfors","2013","permanentbostad (ej tomträtt)",693
"1460 Bengtsfors","2014","permanentbostad (ej tomträtt)",667
"1460 Bengtsfors","2015","permanentbostad (ej tomträtt)",735
"1460 Bengtsfors","2016","permanentbostad (ej tomträtt)",708
"1460 Bengtsfors","2017","permanentbostad (ej tomträtt)",862
"1461 Mellerud","2012","permanentbostad (ej tomträtt)",745
"1461 Mellerud","2013","permanentbostad (ej tomträtt)",698
"1461 Mellerud","2014","permanentbostad (ej tomträtt)",740
"1461 Mellerud","2015","permanentbostad (ej tomträtt)",745
"1461 Mellerud","2016","permanentbostad (ej tomträtt)",986
"1461 Mellerud","2017","permanentbostad (ej tomträtt)",885
"1462 Lilla Edet","2012","permanentbostad (ej tomträtt)",1115
"1462 Lilla Edet","2013","permanentbostad (ej tomträtt)",1212
"1462 Lilla Edet","2014","permanentbostad (ej tomträtt)",1300
"1462 Lilla Edet","2015","permanentbostad (ej tomträtt)",1411
"1462 Lilla Edet","2016","permanentbostad (ej tomträtt)",1681
"1462 Lilla Edet","2017","permanentbostad (ej tomträtt)",1912
"1463 Mark","2012","permanentbostad (ej tomträtt)",1243
"1463 Mark","2013","permanentbostad (ej tomträtt)",1273
"1463 Mark","2014","permanentbostad (ej tomträtt)",1309
"1463 Mark","2015","permanentbostad (ej tomträtt)",1496
"1463 Mark","2016","permanentbostad (ej tomträtt)",1650
"1463 Mark","2017","permanentbostad (ej tomträtt)",1949
"1465 Svenljunga","2012","permanentbostad (ej tomträtt)",786
"1465 Svenljunga","2013","permanentbostad (ej tomträtt)",839
"1465 Svenljunga","2014","permanentbostad (ej tomträtt)",864
"1465 Svenljunga","2015","permanentbostad (ej tomträtt)",848
"1465 Svenljunga","2016","permanentbostad (ej tomträtt)",979
"1465 Svenljunga","2017","permanentbostad (ej tomträtt)",1052
"1466 Herrljunga","2012","permanentbostad (ej tomträtt)",800
"1466 Herrljunga","2013","permanentbostad (ej tomträtt)",869
"1466 Herrljunga","2014","permanentbostad (ej tomträtt)",860
"1466 Herrljunga","2015","permanentbostad (ej tomträtt)",817
"1466 Herrljunga","2016","permanentbostad (ej tomträtt)",1002
"1466 Herrljunga","2017","permanentbostad (ej tomträtt)",1495
"1470 Vara","2012","permanentbostad (ej tomträtt)",752
"1470 Vara","2013","permanentbostad (ej tomträtt)",743
"1470 Vara","2014","permanentbostad (ej tomträtt)",763
"1470 Vara","2015","permanentbostad (ej tomträtt)",830
"1470 Vara","2016","permanentbostad (ej tomträtt)",1035
"1470 Vara","2017","permanentbostad (ej tomträtt)",1017
"1471 Götene","2012","permanentbostad (ej tomträtt)",967
"1471 Götene","2013","permanentbostad (ej tomträtt)",882
"1471 Götene","2014","permanentbostad (ej tomträtt)",1012
"1471 Götene","2015","permanentbostad (ej tomträtt)",1193
"1471 Götene","2016","permanentbostad (ej tomträtt)",1228
"1471 Götene","2017","permanentbostad (ej tomträtt)",1333
"1472 Tibro","2012","permanentbostad (ej tomträtt)",855
"1472 Tibro","2013","permanentbostad (ej tomträtt)",866
"1472 Tibro","2014","permanentbostad (ej tomträtt)",941
"1472 Tibro","2015","permanentbostad (ej tomträtt)",1162
"1472 Tibro","2016","permanentbostad (ej tomträtt)",1279
"1472 Tibro","2017","permanentbostad (ej tomträtt)",1410
"1473 Töreboda","2012","permanentbostad (ej tomträtt)",629
"1473 Töreboda","2013","permanentbostad (ej tomträtt)",646
"1473 Töreboda","2014","permanentbostad (ej tomträtt)",718
"1473 Töreboda","2015","permanentbostad (ej tomträtt)",817
"1473 Töreboda","2016","permanentbostad (ej tomträtt)",988
"1473 Töreboda","2017","permanentbostad (ej tomträtt)",887
"1480 Göteborg","2012","permanentbostad (ej tomträtt)",3787
"1480 Göteborg","2013","permanentbostad (ej tomträtt)",3955
"1480 Göteborg","2014","permanentbostad (ej tomträtt)",4231
"1480 Göteborg","2015","permanentbostad (ej tomträtt)",4853
"1480 Göteborg","2016","permanentbostad (ej tomträtt)",5387
"1480 Göteborg","2017","permanentbostad (ej tomträtt)",5890
"1481 Mölndal","2012","permanentbostad (ej tomträtt)",3274
"1481 Mölndal","2013","permanentbostad (ej tomträtt)",3353
"1481 Mölndal","2014","permanentbostad (ej tomträtt)",3508
"1481 Mölndal","2015","permanentbostad (ej tomträtt)",4000
"1481 Mölndal","2016","permanentbostad (ej tomträtt)",4534
"1481 Mölndal","2017","permanentbostad (ej tomträtt)",4839
"1482 Kungälv","2012","permanentbostad (ej tomträtt)",2852
"1482 Kungälv","2013","permanentbostad (ej tomträtt)",2730
"1482 Kungälv","2014","permanentbostad (ej tomträtt)",3009
"1482 Kungälv","2015","permanentbostad (ej tomträtt)",3329
"1482 Kungälv","2016","permanentbostad (ej tomträtt)",3606
"1482 Kungälv","2017","permanentbostad (ej tomträtt)",4081
"1484 Lysekil","2012","permanentbostad (ej tomträtt)",2049
"1484 Lysekil","2013","permanentbostad (ej tomträtt)",2234
"1484 Lysekil","2014","permanentbostad (ej tomträtt)",2410
"1484 Lysekil","2015","permanentbostad (ej tomträtt)",2292
"1484 Lysekil","2016","permanentbostad (ej tomträtt)",2424
"1484 Lysekil","2017","permanentbostad (ej tomträtt)",2343
"1485 Uddevalla","2012","permanentbostad (ej tomträtt)",1903
"1485 Uddevalla","2013","permanentbostad (ej tomträtt)",1910
"1485 Uddevalla","2014","permanentbostad (ej tomträtt)",2205
"1485 Uddevalla","2015","permanentbostad (ej tomträtt)",2258
"1485 Uddevalla","2016","permanentbostad (ej tomträtt)",2508
"1485 Uddevalla","2017","permanentbostad (ej tomträtt)",2595
"1486 Strömstad","2012","permanentbostad (ej tomträtt)",2271
"1486 Strömstad","2013","permanentbostad (ej tomträtt)",2539
"1486 Strömstad","2014","permanentbostad (ej tomträtt)",2620
"1486 Strömstad","2015","permanentbostad (ej tomträtt)",2711
"1486 Strömstad","2016","permanentbostad (ej tomträtt)",2779
"1486 Strömstad","2017","permanentbostad (ej tomträtt)",3329
"1487 Vänersborg","2012","permanentbostad (ej tomträtt)",1395
"1487 Vänersborg","2013","permanentbostad (ej tomträtt)",1370
"1487 Vänersborg","2014","permanentbostad (ej tomträtt)",1454
"1487 Vänersborg","2015","permanentbostad (ej tomträtt)",1645
"1487 Vänersborg","2016","permanentbostad (ej tomträtt)",1763
"1487 Vänersborg","2017","permanentbostad (ej tomträtt)",1935
"1488 Trollhättan","2012","permanentbostad (ej tomträtt)",1636
"1488 Trollhättan","2013","permanentbostad (ej tomträtt)",1791
"1488 Trollhättan","2014","permanentbostad (ej tomträtt)",1887
"1488 Trollhättan","2015","permanentbostad (ej tomträtt)",2161
"1488 Trollhättan","2016","permanentbostad (ej tomträtt)",2397
"1488 Trollhättan","2017","permanentbostad (ej tomträtt)",2827
"1489 Alingsås","2012","permanentbostad (ej tomträtt)",2175
"1489 Alingsås","2013","permanentbostad (ej tomträtt)",2327
"1489 Alingsås","2014","permanentbostad (ej tomträtt)",2497
"1489 Alingsås","2015","permanentbostad (ej tomträtt)",2580
"1489 Alingsås","2016","permanentbostad (ej tomträtt)",2816
"1489 Alingsås","2017","permanentbostad (ej tomträtt)",3284
"1490 Borås","2012","permanentbostad (ej tomträtt)",1785
"1490 Borås","2013","permanentbostad (ej tomträtt)",1895
"1490 Borås","2014","permanentbostad (ej tomträtt)",2030
"1490 Borås","2015","permanentbostad (ej tomträtt)",2167
"1490 Borås","2016","permanentbostad (ej tomträtt)",2411
"1490 Borås","2017","permanentbostad (ej tomträtt)",2677
"1491 Ulricehamn","2012","permanentbostad (ej tomträtt)",1025
"1491 Ulricehamn","2013","permanentbostad (ej tomträtt)",1090
"1491 Ulricehamn","2014","permanentbostad (ej tomträtt)",1276
"1491 Ulricehamn","2015","permanentbostad (ej tomträtt)",1320
"1491 Ulricehamn","2016","permanentbostad (ej tomträtt)",1443
"1491 Ulricehamn","2017","permanentbostad (ej tomträtt)",1633
"1492 Åmål","2012","permanentbostad (ej tomträtt)",883
"1492 Åmål","2013","permanentbostad (ej tomträtt)",843
"1492 Åmål","2014","permanentbostad (ej tomträtt)",917
"1492 Åmål","2015","permanentbostad (ej tomträtt)",1025
"1492 Åmål","2016","permanentbostad (ej tomträtt)",1082
"1492 Åmål","2017","permanentbostad (ej tomträtt)",1088
"1493 Mariestad","2012","permanentbostad (ej tomträtt)",1203
"1493 Mariestad","2013","permanentbostad (ej tomträtt)",1243
"1493 Mariestad","2014","permanentbostad (ej tomträtt)",1291
"1493 Mariestad","2015","permanentbostad (ej tomträtt)",1402
"1493 Mariestad","2016","permanentbostad (ej tomträtt)",1556
"1493 Mariestad","2017","permanentbostad (ej tomträtt)",1724
"1494 Lidköping","2012","permanentbostad (ej tomträtt)",1647
"1494 Lidköping","2013","permanentbostad (ej tomträtt)",1782
"1494 Lidköping","2014","permanentbostad (ej tomträtt)",1985
"1494 Lidköping","2015","permanentbostad (ej tomträtt)",2032
"1494 Lidköping","2016","permanentbostad (ej tomträtt)",2292
"1494 Lidköping","2017","permanentbostad (ej tomträtt)",2474
"1495 Skara","2012","permanentbostad (ej tomträtt)",1186
"1495 Skara","2013","permanentbostad (ej tomträtt)",1257
"1495 Skara","2014","permanentbostad (ej tomträtt)",1182
"1495 Skara","2015","permanentbostad (ej tomträtt)",1414
"1495 Skara","2016","permanentbostad (ej tomträtt)",1575
"1495 Skara","2017","permanentbostad (ej tomträtt)",1590
"1496 Skövde","2012","permanentbostad (ej tomträtt)",1714
"1496 Skövde","2013","permanentbostad (ej tomträtt)",1782
"1496 Skövde","2014","permanentbostad (ej tomträtt)",1855
"1496 Skövde","2015","permanentbostad (ej tomträtt)",2119
"1496 Skövde","2016","permanentbostad (ej tomträtt)",2151
"1496 Skövde","2017","permanentbostad (ej tomträtt)",2353
"1497 Hjo","2012","permanentbostad (ej tomträtt)",1009
"1497 Hjo","2013","permanentbostad (ej tomträtt)",1086
"1497 Hjo","2014","permanentbostad (ej tomträtt)",1247
"1497 Hjo","2015","permanentbostad (ej tomträtt)",1265
"1497 Hjo","2016","permanentbostad (ej tomträtt)",1478
"1497 Hjo","2017","permanentbostad (ej tomträtt)",1453
"1498 Tidaholm","2012","permanentbostad (ej tomträtt)",821
"1498 Tidaholm","2013","permanentbostad (ej tomträtt)",892
"1498 Tidaholm","2014","permanentbostad (ej tomträtt)",1062
"1498 Tidaholm","2015","permanentbostad (ej tomträtt)",1098
"1498 Tidaholm","2016","permanentbostad (ej tomträtt)",1115
"1498 Tidaholm","2017","permanentbostad (ej tomträtt)",1338
"1499 Falköping","2012","permanentbostad (ej tomträtt)",1108
"1499 Falköping","2013","permanentbostad (ej tomträtt)",1065
"1499 Falköping","2014","permanentbostad (ej tomträtt)",1024
"1499 Falköping","2015","permanentbostad (ej tomträtt)",1145
"1499 Falköping","2016","permanentbostad (ej tomträtt)",1363
"1499 Falköping","2017","permanentbostad (ej tomträtt)",1516
"1715 Kil","2012","permanentbostad (ej tomträtt)",1047
"1715 Kil","2013","permanentbostad (ej tomträtt)",1126
"1715 Kil","2014","permanentbostad (ej tomträtt)",1326
"1715 Kil","2015","permanentbostad (ej tomträtt)",1279
"1715 Kil","2016","permanentbostad (ej tomträtt)",1385
"1715 Kil","2017","permanentbostad (ej tomträtt)",1596
"1730 Eda","2012","permanentbostad (ej tomträtt)",770
"1730 Eda","2013","permanentbostad (ej tomträtt)",789
"1730 Eda","2014","permanentbostad (ej tomträtt)",796
"1730 Eda","2015","permanentbostad (ej tomträtt)",800
"1730 Eda","2016","permanentbostad (ej tomträtt)",850
"1730 Eda","2017","permanentbostad (ej tomträtt)",917
"1737 Torsby","2012","permanentbostad (ej tomträtt)",662
"1737 Torsby","2013","permanentbostad (ej tomträtt)",704
"1737 Torsby","2014","permanentbostad (ej tomträtt)",747
"1737 Torsby","2015","permanentbostad (ej tomträtt)",854
"1737 Torsby","2016","permanentbostad (ej tomträtt)",921
"1737 Torsby","2017","permanentbostad (ej tomträtt)",903
"1760 Storfors","2012","permanentbostad (ej tomträtt)",514
"1760 Storfors","2013","permanentbostad (ej tomträtt)",449
"1760 Storfors","2014","permanentbostad (ej tomträtt)",451
"1760 Storfors","2015","permanentbostad (ej tomträtt)",554
"1760 Storfors","2016","permanentbostad (ej tomträtt)",518
"1760 Storfors","2017","permanentbostad (ej tomträtt)",597
"1761 Hammarö","2012","permanentbostad (ej tomträtt)",2188
"1761 Hammarö","2013","permanentbostad (ej tomträtt)",2236
"1761 Hammarö","2014","permanentbostad (ej tomträtt)",2287
"1761 Hammarö","2015","permanentbostad (ej tomträtt)",2659
"1761 Hammarö","2016","permanentbostad (ej tomträtt)",2943
"1761 Hammarö","2017","permanentbostad (ej tomträtt)",2826
"1762 Munkfors","2012","permanentbostad (ej tomträtt)",428
"1762 Munkfors","2013","permanentbostad (ej tomträtt)",379
"1762 Munkfors","2014","permanentbostad (ej tomträtt)",356
"1762 Munkfors","2015","permanentbostad (ej tomträtt)",393
"1762 Munkfors","2016","permanentbostad (ej tomträtt)",350
"1762 Munkfors","2017","permanentbostad (ej tomträtt)",434
"1763 Forshaga","2012","permanentbostad (ej tomträtt)",842
"1763 Forshaga","2013","permanentbostad (ej tomträtt)",879
"1763 Forshaga","2014","permanentbostad (ej tomträtt)",895
"1763 Forshaga","2015","permanentbostad (ej tomträtt)",955
"1763 Forshaga","2016","permanentbostad (ej tomträtt)",1076
"1763 Forshaga","2017","permanentbostad (ej tomträtt)",1292
"1764 Grums","2012","permanentbostad (ej tomträtt)",682
"1764 Grums","2013","permanentbostad (ej tomträtt)",750
"1764 Grums","2014","permanentbostad (ej tomträtt)",812
"1764 Grums","2015","permanentbostad (ej tomträtt)",921
"1764 Grums","2016","permanentbostad (ej tomträtt)",949
"1764 Grums","2017","permanentbostad (ej tomträtt)",911
"1765 Årjäng","2012","permanentbostad (ej tomträtt)",1044
"1765 Årjäng","2013","permanentbostad (ej tomträtt)",1103
"1765 Årjäng","2014","permanentbostad (ej tomträtt)",1213
"1765 Årjäng","2015","permanentbostad (ej tomträtt)",1208
"1765 Årjäng","2016","permanentbostad (ej tomträtt)",1269
"1765 Årjäng","2017","permanentbostad (ej tomträtt)",1365
"1766 Sunne","2012","permanentbostad (ej tomträtt)",988
"1766 Sunne","2013","permanentbostad (ej tomträtt)",963
"1766 Sunne","2014","permanentbostad (ej tomträtt)",1094
"1766 Sunne","2015","permanentbostad (ej tomträtt)",1201
"1766 Sunne","2016","permanentbostad (ej tomträtt)",1199
"1766 Sunne","2017","permanentbostad (ej tomträtt)",1357
"1780 Karlstad","2012","permanentbostad (ej tomträtt)",1781
"1780 Karlstad","2013","permanentbostad (ej tomträtt)",2067
"1780 Karlstad","2014","permanentbostad (ej tomträtt)",2169
"1780 Karlstad","2015","permanentbostad (ej tomträtt)",2259
"1780 Karlstad","2016","permanentbostad (ej tomträtt)",2395
"1780 Karlstad","2017","permanentbostad (ej tomträtt)",2685
"1781 Kristinehamn","2012","permanentbostad (ej tomträtt)",765
"1781 Kristinehamn","2013","permanentbostad (ej tomträtt)",852
"1781 Kristinehamn","2014","permanentbostad (ej tomträtt)",900
"1781 Kristinehamn","2015","permanentbostad (ej tomträtt)",979
"1781 Kristinehamn","2016","permanentbostad (ej tomträtt)",1028
"1781 Kristinehamn","2017","permanentbostad (ej tomträtt)",1164
"1782 Filipstad","2012","permanentbostad (ej tomträtt)",462
"1782 Filipstad","2013","permanentbostad (ej tomträtt)",478
"1782 Filipstad","2014","permanentbostad (ej tomträtt)",497
"1782 Filipstad","2015","permanentbostad (ej tomträtt)",537
"1782 Filipstad","2016","permanentbostad (ej tomträtt)",466
"1782 Filipstad","2017","permanentbostad (ej tomträtt)",553
"1783 Hagfors","2012","permanentbostad (ej tomträtt)",471
"1783 Hagfors","2013","permanentbostad (ej tomträtt)",547
"1783 Hagfors","2014","permanentbostad (ej tomträtt)",627
"1783 Hagfors","2015","permanentbostad (ej tomträtt)",582
"1783 Hagfors","2016","permanentbostad (ej tomträtt)",553
"1783 Hagfors","2017","permanentbostad (ej tomträtt)",635
"1784 Arvika","2012","permanentbostad (ej tomträtt)",1004
"1784 Arvika","2013","permanentbostad (ej tomträtt)",1042
"1784 Arvika","2014","permanentbostad (ej tomträtt)",1165
"1784 Arvika","2015","permanentbostad (ej tomträtt)",1199
"1784 Arvika","2016","permanentbostad (ej tomträtt)",1308
"1784 Arvika","2017","permanentbostad (ej tomträtt)",1436
"1785 Säffle","2012","permanentbostad (ej tomträtt)",736
"1785 Säffle","2013","permanentbostad (ej tomträtt)",752
"1785 Säffle","2014","permanentbostad (ej tomträtt)",782
"1785 Säffle","2015","permanentbostad (ej tomträtt)",817
"1785 Säffle","2016","permanentbostad (ej tomträtt)",934
"1785 Säffle","2017","permanentbostad (ej tomträtt)",920
"1814 Lekeberg","2012","permanentbostad (ej tomträtt)",1067
"1814 Lekeberg","2013","permanentbostad (ej tomträtt)",1029
"1814 Lekeberg","2014","permanentbostad (ej tomträtt)",1199
"1814 Lekeberg","2015","permanentbostad (ej tomträtt)",1299
"1814 Lekeberg","2016","permanentbostad (ej tomträtt)",1551
"1814 Lekeberg","2017","permanentbostad (ej tomträtt)",1520
"1860 Laxå","2012","permanentbostad (ej tomträtt)",514
"1860 Laxå","2013","permanentbostad (ej tomträtt)",522
"1860 Laxå","2014","permanentbostad (ej tomträtt)",593
"1860 Laxå","2015","permanentbostad (ej tomträtt)",610
"1860 Laxå","2016","permanentbostad (ej tomträtt)",712
"1860 Laxå","2017","permanentbostad (ej tomträtt)",714
"1861 Hallsberg","2012","permanentbostad (ej tomträtt)",855
"1861 Hallsberg","2013","permanentbostad (ej tomträtt)",933
"1861 Hallsberg","2014","permanentbostad (ej tomträtt)",963
"1861 Hallsberg","2015","permanentbostad (ej tomträtt)",1067
"1861 Hallsberg","2016","permanentbostad (ej tomträtt)",1279
"1861 Hallsberg","2017","permanentbostad (ej tomträtt)",1248
"1862 Degerfors","2012","permanentbostad (ej tomträtt)",497
"1862 Degerfors","2013","permanentbostad (ej tomträtt)",516
"1862 Degerfors","2014","permanentbostad (ej tomträtt)",499
"1862 Degerfors","2015","permanentbostad (ej tomträtt)",600
"1862 Degerfors","2016","permanentbostad (ej tomträtt)",682
"1862 Degerfors","2017","permanentbostad (ej tomträtt)",747
"1863 Hällefors","2012","permanentbostad (ej tomträtt)",424
"1863 Hällefors","2013","permanentbostad (ej tomträtt)",405
"1863 Hällefors","2014","permanentbostad (ej tomträtt)",468
"1863 Hällefors","2015","permanentbostad (ej tomträtt)",457
"1863 Hällefors","2016","permanentbostad (ej tomträtt)",554
"1863 Hällefors","2017","permanentbostad (ej tomträtt)",519
"1864 Ljusnarsberg","2012","permanentbostad (ej tomträtt)",373
"1864 Ljusnarsberg","2013","permanentbostad (ej tomträtt)",460
"1864 Ljusnarsberg","2014","permanentbostad (ej tomträtt)",416
"1864 Ljusnarsberg","2015","permanentbostad (ej tomträtt)",488
"1864 Ljusnarsberg","2016","permanentbostad (ej tomträtt)",493
"1864 Ljusnarsberg","2017","permanentbostad (ej tomträtt)",636
"1880 Örebro","2012","permanentbostad (ej tomträtt)",2138
"1880 Örebro","2013","permanentbostad (ej tomträtt)",2227
"1880 Örebro","2014","permanentbostad (ej tomträtt)",2456
"1880 Örebro","2015","permanentbostad (ej tomträtt)",2724
"1880 Örebro","2016","permanentbostad (ej tomträtt)",2920
"1880 Örebro","2017","permanentbostad (ej tomträtt)",3116
"1881 Kumla","2012","permanentbostad (ej tomträtt)",1349
"1881 Kumla","2013","permanentbostad (ej tomträtt)",1382
"1881 Kumla","2014","permanentbostad (ej tomträtt)",1682
"1881 Kumla","2015","permanentbostad (ej tomträtt)",1834
"1881 Kumla","2016","permanentbostad (ej tomträtt)",1972
"1881 Kumla","2017","permanentbostad (ej tomträtt)",2053
"1882 Askersund","2012","permanentbostad (ej tomträtt)",826
"1882 Askersund","2013","permanentbostad (ej tomträtt)",856
"1882 Askersund","2014","permanentbostad (ej tomträtt)",903
"1882 Askersund","2015","permanentbostad (ej tomträtt)",1030
"1882 Askersund","2016","permanentbostad (ej tomträtt)",1082
"1882 Askersund","2017","permanentbostad (ej tomträtt)",1356
"1883 Karlskoga","2012","permanentbostad (ej tomträtt)",993
"1883 Karlskoga","2013","permanentbostad (ej tomträtt)",932
"1883 Karlskoga","2014","permanentbostad (ej tomträtt)",953
"1883 Karlskoga","2015","permanentbostad (ej tomträtt)",1123
"1883 Karlskoga","2016","permanentbostad (ej tomträtt)",1321
"1883 Karlskoga","2017","permanentbostad (ej tomträtt)",1540
"1884 Nora","2012","permanentbostad (ej tomträtt)",980
"1884 Nora","2013","permanentbostad (ej tomträtt)",1152
"1884 Nora","2014","permanentbostad (ej tomträtt)",1005
"1884 Nora","2015","permanentbostad (ej tomträtt)",1128
"1884 Nora","2016","permanentbostad (ej tomträtt)",1349
"1884 Nora","2017","permanentbostad (ej tomträtt)",1368
"1885 Lindesberg","2012","permanentbostad (ej tomträtt)",868
"1885 Lindesberg","2013","permanentbostad (ej tomträtt)",857
"1885 Lindesberg","2014","permanentbostad (ej tomträtt)",869
"1885 Lindesberg","2015","permanentbostad (ej tomträtt)",1037
"1885 Lindesberg","2016","permanentbostad (ej tomträtt)",1117
"1885 Lindesberg","2017","permanentbostad (ej tomträtt)",1225
"1904 Skinnskatteberg","2012","permanentbostad (ej tomträtt)",579
"1904 Skinnskatteberg","2013","permanentbostad (ej tomträtt)",486
"1904 Skinnskatteberg","2014","permanentbostad (ej tomträtt)",626
"1904 Skinnskatteberg","2015","permanentbostad (ej tomträtt)",597
"1904 Skinnskatteberg","2016","permanentbostad (ej tomträtt)",807
"1904 Skinnskatteberg","2017","permanentbostad (ej tomträtt)",892
"1907 Surahammar","2012","permanentbostad (ej tomträtt)",965
"1907 Surahammar","2013","permanentbostad (ej tomträtt)",1010
"1907 Surahammar","2014","permanentbostad (ej tomträtt)",1014
"1907 Surahammar","2015","permanentbostad (ej tomträtt)",1131
"1907 Surahammar","2016","permanentbostad (ej tomträtt)",1304
"1907 Surahammar","2017","permanentbostad (ej tomträtt)",1510
"1960 Kungsör","2012","permanentbostad (ej tomträtt)",1059
"1960 Kungsör","2013","permanentbostad (ej tomträtt)",899
"1960 Kungsör","2014","permanentbostad (ej tomträtt)",1062
"1960 Kungsör","2015","permanentbostad (ej tomträtt)",1240
"1960 Kungsör","2016","permanentbostad (ej tomträtt)",1483
"1960 Kungsör","2017","permanentbostad (ej tomträtt)",1589
"1961 Hallstahammar","2012","permanentbostad (ej tomträtt)",1206
"1961 Hallstahammar","2013","permanentbostad (ej tomträtt)",1273
"1961 Hallstahammar","2014","permanentbostad (ej tomträtt)",1352
"1961 Hallstahammar","2015","permanentbostad (ej tomträtt)",1604
"1961 Hallstahammar","2016","permanentbostad (ej tomträtt)",1831
"1961 Hallstahammar","2017","permanentbostad (ej tomträtt)",2185
"1962 Norberg","2012","permanentbostad (ej tomträtt)",560
"1962 Norberg","2013","permanentbostad (ej tomträtt)",729
"1962 Norberg","2014","permanentbostad (ej tomträtt)",696
"1962 Norberg","2015","permanentbostad (ej tomträtt)",687
"1962 Norberg","2016","permanentbostad (ej tomträtt)",776
"1962 Norberg","2017","permanentbostad (ej tomträtt)",1064
"1980 Västerås","2012","permanentbostad (ej tomträtt)",2466
"1980 Västerås","2013","permanentbostad (ej tomträtt)",2360
"1980 Västerås","2014","permanentbostad (ej tomträtt)",2675
"1980 Västerås","2015","permanentbostad (ej tomträtt)",2954
"1980 Västerås","2016","permanentbostad (ej tomträtt)",3175
"1980 Västerås","2017","permanentbostad (ej tomträtt)",3401
"1981 Sala","2012","permanentbostad (ej tomträtt)",1388
"1981 Sala","2013","permanentbostad (ej tomträtt)",1346
"1981 Sala","2014","permanentbostad (ej tomträtt)",1427
"1981 Sala","2015","permanentbostad (ej tomträtt)",1611
"1981 Sala","2016","permanentbostad (ej tomträtt)",1750
"1981 Sala","2017","permanentbostad (ej tomträtt)",1780
"1982 Fagersta","2012","permanentbostad (ej tomträtt)",806
"1982 Fagersta","2013","permanentbostad (ej tomträtt)",825
"1982 Fagersta","2014","permanentbostad (ej tomträtt)",778
